"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00688937054971035","0.0124048922804803","0.019814516627855","0.063671855002207","0.0334016072543672","0.037650674401064","0.039843448338416","0.0343229448795057","0.0260914658635757","0.0213433282080485","0.0104600133126017","0.0156710812995808","0.0210688353127376","0.0187592665472347","0.0124403224179263","","",
"Bulgaria","BGR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.479448067868195","0.972696781970009","1.18445930070822","0.587220361646592","0.313139475379644","0.426287893996253","0.123438036529211","0.0294607195180414","0.0522149424002035","0.0697164576755621","0.230743830953464","0.375963463702273","0.26428242539787","0.026342776102706","0.037186957361635","0.0997614763163206","0.0907926846260849","0.0387001103183683","0.0574676007846909","0.00959425027652246","0.0995198577498892","0.321113158181387","0.0915225225145749","0.0807229392229551","0.622500569010333","0.32732610205903","0.308633992700318","0.434676543097878","1.1119684241019","0.327792636824502","0.691788659060128","0.95074507382043","0.392856104927595","0.168350986126177","0.141928411881756","0.113049581827869","0.104201811201305","0.141543765013551","0.13249066576555","0.093615953410762","","",
"Bahrain","BHR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bahamas, The","BHS","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bosnia and Herzegovina","BIH","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0168473818906598","0.0668342457041972","0.0374301999318005","0.037387275936286","0.0833427367380172","0.0128903965765238","0.136727165434014","0.435513010982184","0.136154718058595","0.127553207478329","0.980780078728789","0.615078878299162","0.617064744900389","0.813474462967298","2.38820993255505","0.78655640602934","1.44205231941938","1.91500072748722","0.872457462926535","0.410772750780037","0.261918586054455","0.191504771698968","0.229643395796659","0.294254792991746","0.310322451254101","0.227436282894055","","",
"Belarus","BLR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Belize","BLZ","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bermuda","BMU","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bolivia","BOL","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Brazil","BRA","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.00734172840057411","0.00593475679674938","0.00482749879610462","0.013404911132662","0.026461129218135","0.0293850181102518","0.0302570562382342","0.0270493577299089","0.0245889020822508","0.0304387609469056","0.0444457010566581","0.0498163055577456","0.0439841251379079","0.0355281493943348","0.0365774534611588","0.0174219120857526","0.00447529132709995","0.00677074616348536","0.00832449186131583","0.00537152221423567","0.00366243920178595","0.00298570365699793","0.000166377409632009","0.000545481229601352","0.00180237365186125","0.00115730595634156","0.000875481632521551","2.06063458790293E-05","1.39700760484861E-05","7.02330394000149E-06","0.00301549855921906","0.000385201026217023","0.000646021321960142","0.0120163990729477","0.00757086808930041","0.006606766851127","0.00842843215810366","0.0224143577850136","0.00711108510106031","0.00905381048917351","0.0104346767875379","0.00905803310647652","0.00923536199024554","0.00667749312322659","0.00644122544865228","0.00624388259432251","0.0053033913759956","0.00717557775582934","0.00538453669775302","","",
"Barbados","BRB","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Brunei Darussalam","BRN","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bhutan","BTN","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.000600890237388608","0.00154132494426376","0.00175263640521625","0.0018750888987942","0.00288769837712725","0.00402724697604926","0.00404288614772588","0.00481319445934317","0.0062476040356379","0.00789904237230203","0.00805406594723232","0.00940384730467162","0.231775039158766","0.137177236516297","0.181104493016335","0.275096732701097","0.220191572266199","0.136312760423002","0.100094096334089","0.0689893893078501","0.0923357862569813","0.224848160693062","0.145260370172898","0.107001388368906","0.11177317104621","0.223519069421043","0.252965808342574","0.281039300315779","0.669176805068577","0.125883533522112","0.27023982737533","0.30164848484304","0.219420177821293","0","0","0","0","0","0","0","","",
"Botswana","BWA","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.663600079306187","1.23600488076518","1.47703894637167","0.75396197355999","0.566675641671446","0.786990980065545","0.546131679481112","0.278122212520682","0.328480809782814","0.364175612279154","0.376737732654265","0.347958133052777","0.339113517067979","0.240960842424147","0.250343875042105","0.324110870783968","0.234916211649447","0.185903365566444","0.16906585203549","0.103384343931091","0.141605853320505","0.253388687296932","0.171528322463582","0.123347493017762","0.348542009231332","0.270780555462165","0.281419336051078","0.317716522009356","0.755471782289309","0.22535586350912","0.424236468040577","0.358519935557483","0.481411799568599","0.380390280994362","0.289933952749933","0.273924705902774","0.255633898006056","0.362810293623116","0.445826833520677","0.332180265909366","","",
"Central African Republic","CAF","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Canada","CAN","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","0.0433736779921615","0.0567025719800569","0.0590819701794047","0.065134819669112","0.108052359202745","0.276796711524426","0.258102044936357","0.278578111122212","0.287656698534082","0.262213067300461","0.277410760221381","0.376774783853421","0.419394419476039","0.287207329542308","0.301085327059502","0.310968410117721","0.219249847429056","0.124979933205543","0.140205926977164","0.176626480288055","0.180125049171957","0.181149648293969","0.138999095991954","0.114736106279779","0.0953142936312629","0.164844669925078","0.171376253393911","0.155309469302801","0.117625913121692","0.069200648206796","0.0681040437076069","0.112389946444639","0.0861385491196009","0.0705375390520461","0.141936411531928","0.152678776529702","0.15369879204089","0.110160399957025","0.374914611217348","0.198467997576081","0.247000531425654","0.311002065960063","0.163607128920959","0.10490063934048","0.0793663242379611","0.0669591112387298","0.0801068951831326","0.0904991481902027","0.08508009922887","0.0615797462301939","","",
"Central Europe and the Baltics","CEB","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.479448067868195","0.972696781970009","1.18445930070822","0.587220361646592","0.313139475379644","0.426287893996253","0.123438036529211","0.0710383370610658","0.0916875068633514","0.123056060640611","1.12897283788998","0.881387902616742","0.60636536411502","0.315845127942477","0.190100960513485","0.230099955943276","0.18403299491223","0.153804904276857","0.125688286750919","0.0577962368417013","0.112658159437072","0.26567710230778","0.132747935752932","0.105811311156171","0.465147404429374","0.342801524933528","0.326116834451479","0.295074998978397","0.856300434350825","0.327675037618975","0.520856937692464","0.611719757757373","0.312227905192276","0.141043887976922","0.113855968100968","0.102683139403672","0.110157981953187","0.129957664823584","0.127243547742724","0.0965564910235515","","",
"Switzerland","CHE","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Channel Islands","CHI","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","1.75428797544369E-07","2.56488899067611E-06","6.55502481840019E-06","0.0206001092027851","0.209620268411413","0.133832552491729","0.104394254411049","0.0600294378931813","0.0342343113778184","0.058918306709843","0.0929026937396454","0.121483776154624","0.0709194640655495","0.0557205993952643","0.086902566765789","0.0380808329890513","2.94416860395164E-05","0.00347244920614601","0.0250780096119124","0.028030071571712","0.0225167357957816","0.00446586449701718","0","0","0.00121086110610739","0.000120613746911366","0","0","0","0","0.000374206825843099","0","2.23884465037125E-07","0.00386207467855522","0.00363552257344063","0.0031525671068393","0.00230207836461658","0.0167280788658071","0.00340713752790953","0.00734739485735404","0.00884173679445804","0.0061555862616632","0.0186551088876658","0.0212383898640968","0.0132308866348131","0.0116441269235328","0.0136123383263992","0.0138855987218211","0.0107411022667101","","",
"China","CHN","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.0719011039514177","0.0667474208852449","0.0747937333539105","0.708382270517611","2.68902598823469","3.02694111546395","3.07680023827009","3.32981153646464","2.6907795254218","4.54497653661769","7.94807523632395","8.72041601655057","4.38501195542079","2.98087283962692","3.04373263102352","1.58328153151603","0.192834300913319","0.907487391565046","1.46871474557513","1.69222858182377","1.33254820561192","0.681826305123466","0.139915526037487","0.0627976361797105","0.415214375336154","0.127230525769909","0.0834097922545665","0.149197138706876","0.0700949963126936","0.145299039304236","0.755540632119722","0.212393816164384","0.175690394040434","2.44233482679223","1.81257095203579","1.80046718383632","2.05603988515471","4.95211059420005","1.71352622493598","2.74480237370415","3.53404591400918","1.78253509286448","1.0812080820268","0.794104008433704","0.406939843113976","0.413619945433841","0.539149611464778","0.577117158510234","0.427944417703457","","",
"Cote d'Ivoire","CIV","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cameroon","CMR","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Congo, Dem. Rep.","COD","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.00730930995737885","0.00850417868168723","0.00837488819047262","0.0106363332098148","0.0266903598101718","0.0195194840899615","0.0187303503278408","0.0119255853938377","0.0117680004890617","0.0240384523829666","0.0415887168718696","0.0347949046315782","0.0245596664513118","0.0294548523454096","0.0360951861014535","0.0243935475397376","0.0191071080728264","0.0211678148398116","0.0250913169810234","0.0259130599470077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Congo, Rep.","COG","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Colombia","COL","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0.0410172348018529","0.0368235493178161","0.0343181631709914","0.122115829668512","0.396960810181582","0.401369422320589","0.335788091103419","0.278783870709047","0.215396362534459","0.218667170074962","0.331504940912379","0.365293749704869","0.243297346908233","0.218471336259152","0.329507660846806","0.190039883061768","0.0544287605293707","0.0604876756674026","0.217843007490422","0.234974122810288","0.200180790638342","0.0909771996882053","0.0323968853726254","0.0144784485241081","0.0378623119490675","0.0213880959337301","0.0166130584365049","0.0171592868901178","0.00550110897033101","0.00565429183992209","0.0337936787420825","0.0179230767540216","0.0122352300118056","0.899113352377429","0.461125415984464","0.510430070064871","0.844270583018434","2.28232640243865","0.554695024141208","1.11690645270136","1.58772063248529","0.893676827737011","0.621598848901552","0.49608062822923","0.474826007310699","0.587770039419052","0.714389606086683","0.712420562370593","0.543751024452566","","",
"Comoros","COM","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cabo Verde","CPV","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Costa Rica","CRI","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Caribbean small states","CSS","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cuba","CUB","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Curacao","CUW","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","","",
"Cayman Islands","CYM","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Cyprus","CYP","Coal rents (% of GDP)","NY.GDP.COAL.RT.ZS","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
